logo_url,name,hall,stand,category_icon_url,country
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11964/thumb_2008_11964_11843_6422.png/fit-in/300x300,Golyan Agro Pvt. Ltd,Za'abeel Plaza,ZP-11,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,Nepal
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12596/thumb_2008_12596_12475_9636.png/fit-in/300x300,Gongli International General Trading LLC,Za'abeel Plaza,ZP-B29,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,United Arab Emirates
https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/logo_exhibitor_default.png,GONGRENHONG COMPANY,Za'abeel Plaza,ZP-B22,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,United States
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10715/thumb_2008_10715_10594_5805.png/fit-in/300x300,Good Food Group A/S,Shk Saeed Hall 3,S3-B4,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Denmark
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12528/thumb_2008_12528_12407_4510.png/fit-in/300x300,Goodvalley,Za'abeel Hall 5,Z5-D3,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,Chile
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12367/thumb_2008_12367_12246_1188.png/fit-in/300x300,Goodwill,Trade Centre Arena,S-G63,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Russia
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/9427/thumb_2008_9427_9307_8046.png/fit-in/300x300,Goppion Caffe S.p.A.,Za'abeel Hall 2,Z2-G92,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/beverages.png,Italy
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10777/thumb_2008_10777_10656_1315.png/fit-in/300x300,Goran-Tee Grosshandel GmbH & Co. KG,Za'abeel Hall 3,Z3-G22,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/beverages.png,Germany
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8076/thumb_2008_8076_7956_9795.png/fit-in/300x300,Gorilla Energy Drink,Za'abeel Hall 3,Z3-G45,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/beverages.png,Cyprus
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/9456/thumb_2008_9456_9336_6286.png/fit-in/300x300,GOUTERS MAGIQUES,Shk Saeed Hall 2,S2-B28,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,France
