logo_url,name,hall,stand,category_icon_url,country
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12637/thumb_2008_12637_12516_3130.png/fit-in/300x300,' Energy Sugar Company,Trade Centre Arena,S-J11,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Brazil
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10892/thumb_2008_10892_10771_7147.png/fit-in/300x300,""" Al Nejmah Sweets"" Ramadan Abu Lebbeh & Sons Co. L.L.C.",Shk Rashid Hall,R-130,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Jordan
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11243/thumb_2008_11243_11122_7440.png/fit-in/300x300,""" Brivais Vilnis "" JSC",Trade Centre Arena,S-H7,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Latvia
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10900/thumb_2008_10900_10779_9120.png/fit-in/300x300,"""alfa"" Athanasios. D. Koukoutaris SA",Shk Saeed Hall 1,S1-I3,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Greece
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/9928/thumb_2008_9928_9808_6261.png/fit-in/300x300,"""Hasar"" Economic Society",Al Mustaqbal Plaza,MP-A14,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Turkmenistan
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/9927/thumb_2008_9927_9807_8544.png/fit-in/300x300,"""Mahmal"" brand",Al Mustaqbal Plaza,MP-A14,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Turkmenistan
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12443/thumb_2008_12443_12322_7709.png/fit-in/300x300,“Pasta factory “Ameria” Ltd,Trade Centre Arena,S-D46,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Russia
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11198/thumb_2008_11198_11077_3736.png/fit-in/300x300,“RUD” ICE CREAM COMPANY,Shk Saeed Hall 2,S2-D62,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Ukraine
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11519/thumb_2008_11519_11398_4286.png/fit-in/300x300,2U,Al Mustaqbal Plaza,MP-A2,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Kosovo
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10316/thumb_2008_10316_10196_6575.png/fit-in/300x300,3F Dairy Ltd,Shk Saeed Hall 1,B2-14,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/dairy.png,Cyprus
