logo_url,name,hall,stand,category_icon_url,country
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12790/thumb_2008_12790_12669_8243.png/fit-in/300x300,Ajwa for Food Industries Co. (OROUBA – BASMA),Hall 1,F1-6,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/dairy.png,Egypt
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/7961/thumb_2008_7961_7841_4356.png/fit-in/300x300,AKANLAR GENERAL TRADING LLC,Al Mustaqbal Plaza,MP2-116,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Türkiye
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/7962/thumb_2008_7962_7842_1331.png/fit-in/300x300,Akbar Brothers (Pvt) Ltd,Za'abeel Hall 3,Z3-E4,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/beverages.png,Sri Lanka
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10989/thumb_2008_10989_10868_4792.png/fit-in/300x300,Akdeniz Entegre Gida Sanayi A.S.,Hall 2,F2-51,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/dairy.png,Türkiye
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11799/thumb_2008_11799_11678_9101.png/fit-in/300x300,"AKE RICE MILL CO., LTD.",Za'abeel Hall 4,Z4-D63,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,Thailand
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11314/thumb_2008_11314_11193_3023.png/fit-in/300x300,Akifcafe Coffee Industries Sdn Bhd,Shk Rashid Hall,R-H48,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Malaysia
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/13038/thumb_2008_13038_12917_5528.png/fit-in/300x300,Akij Bakers Limited,Za'abeel Hall 4,Z4-B40,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,Bangladesh
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/13037/thumb_2008_13037_12916_1864.png/fit-in/300x300,Akij Essentials Limited,Za'abeel Hall 4,Z4-B58,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,Bangladesh
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11106/thumb_2008_11106_10985_2432.png/fit-in/300x300,Akil Drink,Za'abeel Hall 1,Z1-B39,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/fatsoils.png,Türkiye
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8440/thumb_2008_8440_8320_9309.png/fit-in/300x300,AKLIFE FMCG TRADING COMPANY,Al Mustaqbal Plaza,MP-E13,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Türkiye
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11105/thumb_2008_11105_10984_3754.png/fit-in/300x300,Akturk Group,Za'abeel Hall 2,Z2-E4,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/beverages.png,Türkiye
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11006/thumb_2008_11006_10885_3635.png/fit-in/300x300,Akyuz Group Gıda San. ve Tic. A.s.,Shk Maktoum Hall,M-A17,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Türkiye
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11591/thumb_2008_11591_11470_9132.png/fit-in/300x300,Al Ahram for Organic Herbs,Za'abeel Hall 4,Z4-F27,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,Egypt
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8404/thumb_2008_8404_8284_9141.png/fit-in/300x300,Al Ain Farms for Livestock Production,Hall 6,"A6-40, 631",https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/powerbrands.png,United Arab Emirates
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11587/thumb_2008_11587_11466_5716.png/fit-in/300x300,Al Amal For Food Industries & Export,Za'abeel Hall 4,Z4-F3,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,Egypt
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8698/thumb_2008_8698_8578_4289.png/fit-in/300x300,Al Ameera Food Ind. Llc,Concourse 1,CC2-1,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/powerbrands.png,United Arab Emirates
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10188/thumb_2008_10188_10068_1080.png/fit-in/300x300,AL Amin Co.,Shk Rashid Hall,R-A50,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Syrian Arab Republic
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/7965/thumb_2008_7965_7845_6440.png/fit-in/300x300,Al Amir Food Industries L.L.C.,Za'abeel Hall 6,Z6-C18,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,United Arab Emirates
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11588/thumb_2008_11588_11467_3808.png/fit-in/300x300,AL AMIR FOR MANUFACTURING AND PREPARING AGRO PRODUCTS,Za'abeel Hall 4,Z4-F19,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,Egypt
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/13085/thumb_2008_13085_12964_2654.png/fit-in/300x300,Al Amira Nuts,Shk Rashid Hall,R-J40,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Lebanon
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/7966/thumb_2008_7966_7846_4223.png/fit-in/300x300,Al Ammar Frozen Foods Exports Pvt. Ltd.,Hall 4,401,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/meatpoultry.png,India
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8275/thumb_2008_8275_8155_5396.png/fit-in/300x300,AL ARABIA for manufacturing carbonated drinks and juices,Za'abeel Hall 2,Z2-B26,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/beverages.png,Jordan
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12182/thumb_2008_12182_12061_6629.png/fit-in/300x300,Al Ard Palestinian Agri-products Ltd.,Shk Maktoum Hall,M-J3,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,"Palestine, State of"
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10179/thumb_2008_10179_10059_2225.png/fit-in/300x300,Al AREEQ,Shk Rashid Hall,R-217,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Syrian Arab Republic
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10173/thumb_2008_10173_10053_5490.png/fit-in/300x300,Al Arjawi,Shk Rashid Hall,R-A18,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Syrian Arab Republic
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12181/thumb_2008_12181_12060_2768.png/fit-in/300x300,Al Arz Ice Cream Co.,Shk Maktoum Hall,M-J7,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,"Palestine, State of"
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11577/thumb_2008_11577_11456_8537.png/fit-in/300x300,AL ASEAL FOR BEEKEEPING AND EXPORT OF PRODUCTS,Shk Maktoum Hall,M-140,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Egypt
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/7967/thumb_2008_7967_7847_3383.png/fit-in/300x300,Al Asturah Al Arabia General Trading L.L.C,Za'abeel Plaza,ZP-14,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,United Arab Emirates
