logo_url,name,hall,stand,category_icon_url,country
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8259/thumb_2008_8259_8139_5446.png/fit-in/300x300,Nutridor Dairy Manufacturing LLC,Hall 5,A5-19,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/powerbrands.png,United Arab Emirates
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/9450/thumb_2008_9450_9330_4514.png/fit-in/300x300,NUTRISENS,Shk Saeed Hall 2,S2-C75,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,France
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10482/thumb_2008_10482_10362_7213.png/fit-in/300x300,Nuts incorporated llc,Trade Centre Arena,S-M44,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Georgia
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12848/thumb_2008_12848_12727_3380.png/fit-in/300x300,Nutsee LLC (Agromex),Trade Centre Arena,S-149,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Ukraine
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11584/thumb_2008_11584_11463_6045.png/fit-in/300x300,NUTSLAND FOR AGRICULTURAL INVESTMENT,Za'abeel Hall 4,Z4-F15,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,Egypt
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11550/thumb_2008_11550_11429_2014.png/fit-in/300x300,Nutzzi,Shk Maktoum Hall,M-E47,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Egypt
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8612/thumb_2008_8612_8492_3295.png/fit-in/300x300,Oakbridge B.V.,Shk Saeed Hall 2,S2-F12,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Netherlands
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11369/thumb_2008_11369_11248_4346.png/fit-in/300x300,Oakpark,Shk Saeed Hall 3,S3-D27,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Ireland
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10038/thumb_2008_10038_9918_1927.png/fit-in/300x300,OASIS RICE,Za'abeel Hall 5,Z5-D22,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,India
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10966/thumb_2008_10966_10845_7237.png/fit-in/300x300,Oba Makarnacilik San. Ve Tic. A.S.,Za'abeel Hall 4,Z4-H40,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,Türkiye
