logo_url,name,hall,stand,category_icon_url,country
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10864/thumb_2008_10864_10743_8459.png/fit-in/300x300,Melissa Kikizas S.A,Shk Saeed Hall 1,S1-G44,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Greece
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10801/thumb_2008_10801_10680_3977.png/fit-in/300x300,Melitta Europa GmbH & Co. KG - Division Coffee,Shk Saeed Hall 3,S3-A20,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Germany
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8608/thumb_2008_8608_8488_5635.png/fit-in/300x300,Melkweg Holland B.V.,Hall 1,E1-48,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/dairy.png,Netherlands
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8225/thumb_2008_8225_8105_1305.png/fit-in/300x300,Mellow Trading LLC,Za'abeel Hall 6,Z6-A24,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,United Arab Emirates
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10968/thumb_2008_10968_10847_2833.png/fit-in/300x300,Memisoglu Tarim Urunleri Tic. Ltd. Sti.,Za'abeel Hall 4,Z4-H24,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,Türkiye
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8802/thumb_2008_8802_8682_1969.png/fit-in/300x300,Menz & Gasser S.P.A.,Shk Saeed Hall 1,S1-D3,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Italy
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11928/thumb_2008_11928_11807_2780.png/fit-in/300x300,Meptico,Shk Rashid Hall,R-K3,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Lebanon
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/9165/thumb_2008_9165_9045_5056.png/fit-in/300x300,Meraki Commodities Inc,Za'abeel Hall 4,Z4-H13,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,Canada
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12540/thumb_2008_12540_12419_2989.png/fit-in/300x300,Mercurio Alimentos,Hall 3,C3-43,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/meatpoultry.png,Brazil
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12980/thumb_2008_12980_12859_1251.png/fit-in/300x300,Merich Global,Hall 8,816,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/powerbrands.png,United Arab Emirates
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12776/thumb_2008_12776_12655_2448.png/fit-in/300x300,Meridian Connections (Pvt) Ltd.,Za'abeel Hall 6,Z6-G55,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,Pakistan
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11077/thumb_2008_11077_10956_9869.png/fit-in/300x300,Meridyen Gida San. Ve Tic. Ltd. Sti.,Za'abeel Hall 2,Z2-E20,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/beverages.png,Türkiye
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8362/thumb_2008_8362_8242_5253.png/fit-in/300x300,Mersin Gida Sanayi ve ticaret anonim sirketi,Za'abeel Plaza,ZP-B2,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,Türkiye
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12491/thumb_2008_12491_12370_5913.png/fit-in/300x300,Mesfood Global Trading,Shk Saeed Hall 1,S1-362,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Spain
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12777/thumb_2008_12777_12656_4050.png/fit-in/300x300,Meskay & Femtee Trading Company (Private) Limited,Za'abeel Hall 6,Z6-H39,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,Pakistan
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8226/thumb_2008_8226_8106_3149.png/fit-in/300x300,Mesopotamia FZE,Hall 6,B6-30,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/powerbrands.png,United Arab Emirates
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10802/thumb_2008_10802_10681_4365.png/fit-in/300x300,Mestemacher - the lifestyle-bakery,Shk Saeed Hall 2,S2-G50,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Germany
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12879/thumb_2008_12879_12758_9814.png/fit-in/300x300,METAK LLC,Al Mustaqbal Plaza,MP-K18,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Azerbaijan
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10200/thumb_2008_10200_10080_1878.png/fit-in/300x300,Metro Trading Company,Shk Rashid Hall,R-B13,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Syrian Arab Republic
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12723/thumb_2008_12723_12602_8903.png/fit-in/300x300,METSHU EXPORTS (PVT) LTD,Shk Rashid Hall,R-G5,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Sri Lanka
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/9922/thumb_2008_9922_9802_3376.png/fit-in/300x300,"Mevai Zarrin, OJSC",Al Mustaqbal Plaza,MP-A14,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Tajikistan
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/9097/thumb_2008_9097_8977_4029.png/fit-in/300x300,MEXICO PAVILLION TRADENEX SRL,Trade Centre Arena,S-D4,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Belgium
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11292/thumb_2008_11292_11171_4792.png/fit-in/300x300,MFAEZ FOOD INDUSTRIES SDN BHD,Shk Rashid Hall,R-H48,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Malaysia
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11634/thumb_2008_11634_11513_1820.png/fit-in/300x300,MG TRADING,Shk Maktoum Hall,M-E18,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Egypt
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11291/thumb_2008_11291_11170_3106.png/fit-in/300x300,MHC COLDSTORAGE SDN BHD,Shk Rashid Hall,R-J45,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Malaysia
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11954/thumb_2008_11954_11833_3550.png/fit-in/300x300,MicroDried Fruits & Vegetables,Shk Saeed Hall 3,S3-F35,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,United States
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/9783/thumb_2008_9783_9663_7055.png/fit-in/300x300,Midamar Corporation,Shk Saeed Hall 3,S3-G26,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,United States
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10118/thumb_2008_10118_9998_3850.png/fit-in/300x300,Midas Agrofoods Pvt Ltd,Za'abeel Hall 5,Z5-G59,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,India
