logo_url,name,hall,stand,category_icon_url,country
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11731/thumb_2008_11731_11610_6002.png/fit-in/300x300,COFFEE EVER SP. Z O.O.,Za'abeel Hall 2,Z2-B56,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/beverages.png,Poland
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10605/thumb_2008_10605_10484_8537.png/fit-in/300x300,Coffee Granell,Shk Saeed Hall 1,S1-J16,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Spain
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11838/thumb_2008_11838_11717_8155.png/fit-in/300x300,"Coffee Sales Co., Ltd.",Za'abeel Hall 2,Z2-F54,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/beverages.png,Thailand
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10326/thumb_2008_10326_10206_7136.png/fit-in/300x300,COFFEENADE COMPANY,Za'abeel Hall 3,Z3-125,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/beverages.png,Switzerland
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11466/thumb_2008_11466_11345_9038.png/fit-in/300x300,Coffees of India,Al Mustaqbal Plaza,MP2-D2,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,India
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12244/thumb_2008_12244_12123_4424.png/fit-in/300x300,Cofina Agro Cereales SA,Za'abeel Hall 4,Z4-F51,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,Argentina
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12489/thumb_2008_12489_12368_5238.png/fit-in/300x300,"Cofrutos, S.A.",Shk Saeed Hall 1,S1-370,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Spain
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8752/thumb_2008_8752_8632_6392.png/fit-in/300x300,Coind Coffee Industries,Shk Saeed Hall 1,S1-C72,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Italy
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/9891/thumb_2008_9891_9771_3434.png/fit-in/300x300,Colac,Shk Saeed Hall 2,S2-D43,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Belgium
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12793/thumb_2008_12793_12672_5562.png/fit-in/300x300,Cold Alex for Food Processing,Hall 1,F1-6,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/dairy.png,Egypt
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8554/thumb_2008_8554_8434_2157.png/fit-in/300x300,Cold Pressok,Trade Centre Arena,S-C4,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Serbia
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11351/thumb_2008_11351_11230_3222.png/fit-in/300x300,Colé,Trade Centre Arena,S-L20,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Portugal
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/9937/thumb_2008_9937_9817_2552.png/fit-in/300x300,COLEX,Shk Saeed Hall 2,S2-C48,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Belgium
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12078/thumb_2008_12078_11957_1006.png/fit-in/300x300,Colombina,Trade Centre Arena,S-K3,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Colombia
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11704/thumb_2008_11704_11583_2579.png/fit-in/300x300,COLOS,Za'abeel Hall 1,Z1-E28,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/fatsoils.png,Tunisia
