logo_url,name,hall,stand,category_icon_url,country
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8191/thumb_2008_8191_8071_5684.png/fit-in/300x300,Tapal Tea Pvt Ltd,Za'abeel Hall 6,Z6-C40,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,Pakistan
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10210/thumb_2008_10210_10090_2208.png/fit-in/300x300,"Tariq, Zakaria Alfaqieh & Partner Company",Hall 2,243,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/dairy.png,Jordan
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11013/thumb_2008_11013_10892_7608.png/fit-in/300x300,Taris Sultana Union,Shk Maktoum Hall,M-B46,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Türkiye
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8866/thumb_2008_8866_8746_5897.png/fit-in/300x300,Tartufi Jimmy,Shk Saeed Hall 1,S1-E16,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Italy
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8547/thumb_2008_8547_8427_7302.png/fit-in/300x300,Tartufi SR,Trade Centre Arena,S-C4,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Serbia
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/13559/thumb_2008_13559_13404_7668.png/fit-in/300x300,Taste Africa Foods,Trade Centre Arena,S-H44,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,South Africa
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8042/thumb_2008_8042_7922_9235.png/fit-in/300x300,Taste of Central Asia (joint stand of companies),Al Mustaqbal Plaza,MP-A14,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Kazakhstan
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/7975/thumb_2008_7975_7855_3639.png/fit-in/300x300,Tasty Food,Hall 5,505,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/powerbrands.png,United Arab Emirates
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11496/thumb_2008_11496_11375_5129.png/fit-in/300x300,Tat Hui Foods Pte Ltd,Shk Rashid Hall,R-J27,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Singapore
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10970/thumb_2008_10970_10849_9388.png/fit-in/300x300,Tat Makarnacilik San.Ve Tic.A.S.,Za'abeel Hall 5,Z5-A52,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,Türkiye
