logo_url,name,hall,stand,category_icon_url,country
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12353/thumb_2008_12353_12232_9982.png/fit-in/300x300,Berkana LTD,Trade Centre Arena,S-D51,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Russia
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11036/thumb_2008_11036_10915_8272.png/fit-in/300x300,Berkiz Gida Sanayi Ve Ticaret A.Ş,Shk Maktoum Hall,M-A35,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Türkiye
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10962/thumb_2008_10962_10841_6710.png/fit-in/300x300,Berrak Pasta & Flour,Za'abeel Hall 4,Z4-J59,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,Türkiye
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/9876/thumb_2008_9876_9756_6167.png/fit-in/300x300,Berrymark,Shk Saeed Hall 2,S2-D51,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Belgium
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11102/thumb_2008_11102_10981_7503.png/fit-in/300x300,Besem Gida,Za'abeel Hall 2,Z2-C16,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/beverages.png,Türkiye
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/9878/thumb_2008_9878_9758_2229.png/fit-in/300x300,Bess International/EDOCO,Shk Saeed Hall 2,S2-C52,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Belgium
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10976/thumb_2008_10976_10855_5954.png/fit-in/300x300,Bessan Makarna Gida San. Ve Tic. A.S.,Za'abeel Hall 5,Z5-B60,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,Türkiye
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12335/thumb_2008_12335_12214_3255.png/fit-in/300x300,Best Biscuits Maroc,Shk Maktoum Hall,M-G6,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Morocco
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8015/thumb_2008_8015_7895_9873.png/fit-in/300x300,Best Business Pioneers ( Tayyeb Dates ),The Pavilion,TP-140,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/powerbrands.png,Oman
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10932/thumb_2008_10932_10811_9119.png/fit-in/300x300,"Best Buy Grocers, Inc.",Shk Saeed Hall 3,S3-E18,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,United States
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11437/thumb_2008_11437_11316_5677.png/fit-in/300x300,"Best Nuts Dalian Co., Ltd",Al Mustaqbal Plaza,MP2-H29,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,China
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11312/thumb_2008_11312_11191_2891.png/fit-in/300x300,BESTARI SALES & MARKETING SDN BHD,Shk Rashid Hall,R-I45,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Malaysia
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11750/thumb_2008_11750_11629_2708.png/fit-in/300x300,Bestfriend Goodies,Shk Rashid Hall,R-164,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Philippines
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11725/thumb_2008_11725_11604_2415.png/fit-in/300x300,Bestmilk Sp. z o.o.,Hall 2,A2-10,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/dairy.png,Poland
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11101/thumb_2008_11101_10980_7748.png/fit-in/300x300,Beta Food Industry and Trade Inc.,Za'abeel Link,ZL-A15,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/beverages.png,Türkiye
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10633/thumb_2008_10633_10512_3018.png/fit-in/300x300,Betis Olive Oil,Za'abeel Hall 1,Z1-F32,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/fatsoils.png,Spain
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/13220/thumb_2008_13220_13099_2298.png/fit-in/300x300,BETTER BITES FOR FOOD & BEVERAGES TRADING,Shk Rashid Hall,R-H7,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,United Arab Emirates
