logo_url,name,hall,stand,category_icon_url,country
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8210/thumb_2008_8210_8090_4642.png/fit-in/300x300,Majdi Food Co. (K.S.C.C.),Za'abeel Hall 6,Z6-B52,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/powerbrands.png,Kuwait
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11982/thumb_2008_11982_11861_4694.png/fit-in/300x300,Majestic Basmati Rice Pvt. Ltd.,Za'abeel Hall 5,Z5-E11,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,India
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12365/thumb_2008_12365_12244_8219.png/fit-in/300x300,MAKFA,Trade Centre Arena,S-E43,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Russia
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10160/thumb_2008_10160_10040_1285.png/fit-in/300x300,MAKINO NACHOS & NUTS,Trade Centre Arena,S-B68,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,India
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10513/thumb_2008_10513_10392_1649.png/fit-in/300x300,Makiz Baraka,Za'abeel Plaza,ZP-A12,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,Uzbekistan
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11293/thumb_2008_11293_11172_4319.png/fit-in/300x300,Malaysia Trade Centre (MATRADE),Shk Rashid Hall,R-H34,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,United Arab Emirates
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/9185/thumb_2008_9185_9065_5749.png/fit-in/300x300,Malaysia Trade Centre (MATRADE),Za'abeel Hall 2,Z2-F57,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/beverages.png,United Arab Emirates
https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/logo_exhibitor_default.png,Malaysia Trade Centre (MATRADE),Za'abeel Hall 1,"Z1-B10, Z1-B14, Z1-B3",https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/fatsoils.png,United Arab Emirates
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/9187/thumb_2008_9187_9067_5043.png/fit-in/300x300,Malaysia Trade Centre (MATRADE),Shk Rashid Hall,"R-H34, R-I34",https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,United Arab Emirates
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11319/thumb_2008_11319_11198_5627.png/fit-in/300x300,MALAYSIAN PALM OIL COUNCIL,Za'abeel Hall 1,Z1-B10,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/fatsoils.png,Malaysia
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11318/thumb_2008_11318_11197_1384.png/fit-in/300x300,MALAYSIAN PALM OIL COUNCIL(MPOC),Za'abeel Hall 1,Z1-B14,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/fatsoils.png,Malaysia
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10363/thumb_2008_10363_10243_1611.png/fit-in/300x300,Malazi,Al Mustaqbal Plaza,MP2-101,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Egypt
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8211/thumb_2008_8211_8091_4147.png/fit-in/300x300,Malde Kara,Za'abeel Hall 4,Z4-A51,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,Madagascar
