logo_url,name,hall,stand,category_icon_url,country
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10609/thumb_2008_10609_10488_5466.png/fit-in/300x300,Carmencita,Shk Saeed Hall 1,S1-J44,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Spain
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10667/thumb_2008_10667_10546_3503.png/fit-in/300x300,"Carnes Felix, S.A.",Hall 4,A4-30,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/meatpoultry.png,Spain
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8746/thumb_2008_8746_8626_7083.png/fit-in/300x300,Carpigiani Gelato University,Hall 1,A1-48,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/dairy.png,Italy
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12666/thumb_2008_12666_12545_2259.png/fit-in/300x300,Carriere Family Farms LLC,Shk Saeed Hall 3,S3-F31,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,United States
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/9409/thumb_2008_9409_9289_7081.png/fit-in/300x300,"Carrinho Empreendimentos, SA",Za'abeel Plaza,ZP-61,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,Angola
https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/logo_exhibitor_default.png,Cartagena Chamber of Commerce,Shk Saeed Hall 1,S1-350,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Spain
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12330/thumb_2008_12330_12209_7160.png/fit-in/300x300,CARTIER SAADA,Shk Maktoum Hall,M-G4,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Morocco
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12246/thumb_2008_12246_12125_3471.png/fit-in/300x300,Cas Exportaciones,Za'abeel Hall 4,Z4-E39,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,Argentina
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11940/thumb_2008_11940_11819_5138.png/fit-in/300x300,CAS Interglobal,Shk Saeed Hall 3,S3-E14,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,United States
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11347/thumb_2008_11347_11226_1695.png/fit-in/300x300,Casa Mendes Goncalves,Trade Centre Arena,S-L30,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Portugal
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8750/thumb_2008_8750_8630_6221.png/fit-in/300x300,CASA RADICCI,Hall 1,B1-27,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/dairy.png,Italy
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12642/thumb_2008_12642_12521_3248.png/fit-in/300x300,CASAREDO,Trade Centre Arena,S-I8,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Brazil
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8747/thumb_2008_8747_8627_1256.png/fit-in/300x300,Caseificio Albiero S.r.l.,Hall 1,B1-20,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/dairy.png,Italy
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8748/thumb_2008_8748_8628_9251.png/fit-in/300x300,Caseificio dell'Alta Langa S.r.l.,Hall 1,B1-27,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/dairy.png,Italy
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8749/thumb_2008_8749_8629_6885.png/fit-in/300x300,Caseificio Ghidetti,Hall 1,C1-19,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/dairy.png,Italy
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12432/thumb_2008_12432_12311_7921.png/fit-in/300x300,Caspian delicacies,Trade Centre Arena,S-E59,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Russia
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10608/thumb_2008_10608_10487_6351.png/fit-in/300x300,CASSUA,Shk Saeed Hall 1,S1-K16,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Spain
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8188/thumb_2008_8188_8068_9309.png/fit-in/300x300,Castania,Concourse 1,CC4-20,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/powerbrands.png,Lebanon
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12612/thumb_2008_12612_12491_6644.png/fit-in/300x300,Castelo Alimentos S/A,Trade Centre Arena,S-I44DD,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Brazil
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12100/thumb_2008_12100_11979_9423.png/fit-in/300x300,Castle Dairies Ltd,Hall 2,A2-24,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/dairy.png,United Kingdom
