logo_url,name,hall,stand,category_icon_url,country
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12018/thumb_2008_12018_11897_4220.png/fit-in/300x300,LOGROS,Hall 3,F3 - 34,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/meatpoultry.png,Argentina
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8915/thumb_2008_8915_8795_1243.png/fit-in/300x300,London Tea Exchange,Trade Centre Arena,S-L3,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,United Kingdom
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8193/thumb_2008_8193_8073_2560.png/fit-in/300x300,Long Son Joint Stock Company,Al Mustaqbal Plaza,MP2-E27,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Viet Nam
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8194/thumb_2008_8194_8074_2564.png/fit-in/300x300,Lootah Premium Foods,The Pavilion,T-C12,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/powerbrands.png,United Arab Emirates
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12227/thumb_2008_12227_12106_2791.png/fit-in/300x300,"Lorenzati, Ruetsch Y Cia S.A.",Za'abeel Hall 4,Z4-E3,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,Argentina
https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/logo_exhibitor_default.png,Lorva Kat LLC,Al Mustaqbal Plaza,MP-H2,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Armenia
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8195/thumb_2008_8195_8075_8108.png/fit-in/300x300,LOTTE Kolson (Pvt.) Limited,Za'abeel Hall 6,Z6-60,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,Pakistan
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8196/thumb_2008_8196_8076_4790.png/fit-in/300x300,Lotus Gourmet Corporation,Za'abeel Hall 4,Z4-115,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Viet Nam
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8197/thumb_2008_8197_8077_3844.png/fit-in/300x300,Louis Dreyfus Company,Za'abeel Hall 4,Z4-E26,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,Switzerland
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11257/thumb_2008_11257_11136_2133.png/fit-in/300x300,Lourdes Honey Kft.,Shk Saeed Hall 1,S1-F66,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Hungary
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10519/thumb_2008_10519_10398_5034.png/fit-in/300x300,Lovingly Made,Shk Saeed Hall 2,S2-F19,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Canada
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/9504/thumb_2008_9504_9384_3318.png/fit-in/300x300,LOYEZ WOESSEN,Hall 1,E1-25,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/dairy.png,France
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12471/thumb_2008_12471_12350_4341.png/fit-in/300x300,LP Export,Hall 3,C3-34,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/meatpoultry.png,Brazil
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11880/thumb_2008_11880_11759_5546.png/fit-in/300x300,"Luck Siam Trade Co., Ltd.",Shk Rashid Hall,R-M17,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Thailand
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10697/thumb_2008_10697_10576_1273.png/fit-in/300x300,Lucky Alvin,Shk Saeed Hall 3,S3-B44,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Czech Republic
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10475/thumb_2008_10475_10355_6558.png/fit-in/300x300,Lucky LLC,Trade Centre Arena,S-M44,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Georgia
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8198/thumb_2008_8198_8078_6670.png/fit-in/300x300,LULU GROUP INTERNATIONAL,Hall 5,B5-10,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/powerbrands.png,United Arab Emirates
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12363/thumb_2008_12363_12242_3573.png/fit-in/300x300,Lunskoye Sea,Trade Centre Arena,S-D60,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Russia
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8199/thumb_2008_8199_8079_5751.png/fit-in/300x300,Luong Gia Food Technology Corporation,Al Mustaqbal Plaza,MP-F23,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Viet Nam
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10574/thumb_2008_10574_10453_6393.png/fit-in/300x300,Lupines Saladitos,Shk Saeed Hall 1,S1-L21,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Spain
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8200/thumb_2008_8200_8080_2021.png/fit-in/300x300,Lutosa,Hall 8,B8-20,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/powerbrands.png,Belgium
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8201/thumb_2008_8201_8081_3990.png/fit-in/300x300,Luxlait - Premium Dairy Products,Hall 1,A1-3,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/dairy.png,Luxembourg
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8202/thumb_2008_8202_8082_9604.png/fit-in/300x300,LY COMPANY WATER GROUP,Al Mustaqbal Plaza,MP2-L8,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Spain
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/9939/thumb_2008_9939_9819_2685.png/fit-in/300x300,Lyons Coffee,Za'abeel Hall 3,Z3-G15,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/beverages.png,United Kingdom
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12629/thumb_2008_12629_12508_4116.png/fit-in/300x300,M Dias Branco,Trade Centre Arena,S-I32,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Brazil
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/9532/thumb_2008_9532_9412_6805.png/fit-in/300x300,M I M E GROUP & BORBONE CAFFE,Al Mustaqbal Plaza,MP2-202,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,United Arab Emirates
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12945/thumb_2008_12945_12824_5806.png/fit-in/300x300,M RAHEEM RICE PROCESSING MILLS,Za'abeel Hall 4,Z4-B57,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,Pakistan
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/9163/thumb_2008_9163_9043_9405.png/fit-in/300x300,M-C Dairy Company Limited,Hall 2,G2-22,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/dairy.png,Canada
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11973/thumb_2008_11973_11852_3001.png/fit-in/300x300,M. M. Poonjiaji Spices Ltd.,Trade Centre Arena,S-A26,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,India
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8340/thumb_2008_8340_8220_2941.png/fit-in/300x300,M. R. CORPORATION,Za'abeel Hall 5,Z5-5,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,India
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12961/thumb_2008_12961_12840_5403.png/fit-in/300x300,M.A. SAADEDDIN & PARTNERS CO,Shk Rashid Hall,R-B4,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Saudi Arabia
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10288/thumb_2008_10288_10168_1197.png/fit-in/300x300,M.G.P Cyprus Salt Co Ltd,Shk Saeed Hall 1,S1-J7,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Cyprus
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12771/thumb_2008_12771_12650_2544.png/fit-in/300x300,M.Manzoor & Co Pakistan Pvt Ltd,Za'abeel Hall 6,Z6-H53,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,Pakistan
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10306/thumb_2008_10306_10186_1618.png/fit-in/300x300,M.P. Theodorou Salt Industry Co Ltd,Shk Saeed Hall 1,S1-J11,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Cyprus
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10920/thumb_2008_10920_10799_8739.png/fit-in/300x300,M.R.S. PACKAGING & FOOD SERVICE LTD,Shk Saeed Hall 3,S3-F54,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,United Arab Emirates
