logo_url,name,hall,stand,category_icon_url,country
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8646/thumb_2008_8646_8526_4726.png/fit-in/300x300,Fajr Bonab 555,Shk Rashid Hall,R-Q39,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,"Iran, Islamic Republic of"
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12964/thumb_2008_12964_12843_9047.png/fit-in/300x300,Fakieh Poultry Farms Cjsc,Shk Rashid Hall,R-C36,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Saudi Arabia
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12481/thumb_2008_12481_12360_9805.png/fit-in/300x300,Falcafe,Za'abeel Hall 2,Z2-D60,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/beverages.png,Brazil
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/9480/thumb_2008_9480_9360_6575.png/fit-in/300x300,Famille Michaud Apiculteurs,Shk Saeed Hall 2,S2-B12,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,France
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12759/thumb_2008_12759_12638_1346.png/fit-in/300x300,Family Food Products (Zia),Za'abeel Hall 6,Z6-G59,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,Pakistan
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10711/thumb_2008_10711_10590_2831.png/fit-in/300x300,Famobra A/S,Shk Saeed Hall 3,S3-C21,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Denmark
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10235/thumb_2008_10235_10115_6720.png/fit-in/300x300,Fancy Nuts,Shk Rashid Hall,R-E23,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Jordan
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/13557/thumb_2008_13557_13402_9878.png/fit-in/300x300,Fantastic Flavours,Trade Centre Arena,S-H44,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,South Africa
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12846/thumb_2008_12846_12725_7893.png/fit-in/300x300,Farm Gadz,Trade Centre Arena,S-149,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Ukraine
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/13300/thumb_2008_13300_13179_9989.png/fit-in/300x300,Farmart Service Private Limited,Za'abeel Plaza,ZP-G24,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,United Arab Emirates
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8585/thumb_2008_8585_8465_4175.png/fit-in/300x300,Farmel,Hall 1,F1-48,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/dairy.png,Netherlands
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11942/thumb_2008_11942_11821_9930.png/fit-in/300x300,"Farmers International, Inc.",Shk Saeed Hall 3,S3-F19,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,United States
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12319/thumb_2008_12319_12198_6806.png/fit-in/300x300,FATINA FOOD BUSINESS,Shk Maktoum Hall,M-H9,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Morocco
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/13024/thumb_2008_13024_12903_9934.png/fit-in/300x300,Favourita Limited,Za'abeel Hall 4,Z4-B50,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,Bangladesh
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12580/thumb_2008_12580_12459_9458.png/fit-in/300x300,Fayman International Group Pty Ltd.,Hall 4,A4-48,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/meatpoultry.png,Australia
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12119/thumb_2008_12119_11998_3966.png/fit-in/300x300,Fayrefield,Hall 2,A2-20,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/dairy.png,United Kingdom
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10726/thumb_2008_10726_10605_6662.png/fit-in/300x300,Fayrefield Foods A/S,Hall 1,136,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/dairy.png,Denmark
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12082/thumb_2008_12082_11961_4080.png/fit-in/300x300,Fazlani Exports Pvt. Ltd.,Trade Centre Arena,S-B62,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,India
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/9501/thumb_2008_9501_9381_9822.png/fit-in/300x300,FCV S.A.S,Hall 3,G3-20,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/meatpoultry.png,France
https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/logo_exhibitor_default.png,FD Exports,Za'abeel Plaza,ZP-L47,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,India
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8079/thumb_2008_8079_7959_7501.png/fit-in/300x300,FE GLOBAL DMCC / FOOD EMPIRE,Al Mustaqbal Plaza,MP-G18,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,United Arab Emirates
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/9875/thumb_2008_9875_9755_6932.png/fit-in/300x300,Fedeco foods NV,Shk Saeed Hall 2,S2-C60,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Belgium
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11324/thumb_2008_11324_11203_5971.png/fit-in/300x300,Federal Agricultural And Marketing Authority (Fama),Za'abeel Hall 2,Z2-F63,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/beverages.png,Malaysia
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11301/thumb_2008_11301_11180_8687.png/fit-in/300x300,Federal Agricultural And Marketing Authority (FAMA),Shk Rashid Hall,R-I34,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Malaysia
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11116/thumb_2008_11116_10995_3028.png/fit-in/300x300,feel keto AG,Shk Saeed Hall 2,S2-D30,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Switzerland
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11237/thumb_2008_11237_11116_7852.png/fit-in/300x300,FELICI LLC,Trade Centre Arena,S-G18,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Latvia
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12665/thumb_2008_12665_12544_1376.png/fit-in/300x300,FENUE GREEK USA LLC,Shk Saeed Hall 3,S3-F59,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,United States
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11435/thumb_2008_11435_11314_1172.png/fit-in/300x300,"Fenyang Reell Food Co., Ltd.",Al Mustaqbal Plaza,MP2-G22,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,China
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12912/thumb_2008_12912_12791_5507.png/fit-in/300x300,FEPASA,Hall 3,G3-9,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/meatpoultry.png,Argentina
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/9929/thumb_2008_9929_9809_2284.png/fit-in/300x300,"Fergana Exim Agro, OJSC",Al Mustaqbal Plaza,MP-A14,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Uzbekistan
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8701/thumb_2008_8701_8581_4770.png/fit-in/300x300,Ferme Marine De Mahebourg Ltd,Al Mustaqbal Plaza,MP-D32,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Mauritius
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12388/thumb_2008_12388_12267_3258.png/fit-in/300x300,FermentBio,Trade Centre Arena,S-C68,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Russia
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11703/thumb_2008_11703_11582_7664.png/fit-in/300x300,Fermes Ali Sfar,Za'abeel Hall 1,Z1-D7,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/fatsoils.png,Tunisia
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10595/thumb_2008_10595_10474_5577.png/fit-in/300x300,Fesba,Shk Saeed Hall 1,S1-K4,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Spain
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12582/thumb_2008_12582_12461_4880.png/fit-in/300x300,Fettayleh Foods Pty Ltd,Hall 4,A4-42,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/meatpoultry.png,Australia
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10780/thumb_2008_10780_10659_8907.png/fit-in/300x300,FG Drink Germany,Za'abeel Hall 3,Z3-F4,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/beverages.png,Germany
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8098/thumb_2008_8098_7978_7448.png/fit-in/300x300,FGC - VIETNAM TEA EXPORTER,Al Mustaqbal Plaza,MP-F24,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/powerbrands.png,Viet Nam
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11322/thumb_2008_11322_11201_6282.png/fit-in/300x300,FGV HOLDINGS BERHAD,Za'abeel Hall 1,Z1-B3,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/fatsoils.png,Malaysia
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8693/thumb_2008_8693_8573_2659.png/fit-in/300x300,FIBES,Trade Centre Arena,S-G46,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Estonia
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11471/thumb_2008_11471_11350_4696.png/fit-in/300x300,Ficus Food Lab,Trade Centre Arena,S-B51,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,India
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12737/thumb_2008_12737_12616_7339.png/fit-in/300x300,"FIFTY ONE CORP CO., LTD.",Al Mustaqbal Plaza,MP-B8,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Thailand
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10870/thumb_2008_10870_10749_1369.png/fit-in/300x300,Filippos Beis - Philippos Flavors,Shk Saeed Hall 1,S1-G14,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Greece
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/13336/thumb_2008_13336_13215_5030.png/fit-in/300x300,FILLINGS CHOCOLATE,Shk Rashid Hall,R-G38,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,United Arab Emirates
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/13061/thumb_2008_13061_12940_8148.png/fit-in/300x300,Firma ABC,Hall 1,D1-2,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/dairy.png,Belarus
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11139/thumb_2008_11139_11018_3728.png/fit-in/300x300,First District Association,Hall 2,B2-50,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/dairy.png,United States
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8460/thumb_2008_8460_8340_9286.png/fit-in/300x300,FIS DANISMANLIK ANONIM SIRKETI,Al Mustaqbal Plaza,MP-E9,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Türkiye
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8080/thumb_2008_8080_7960_4395.png/fit-in/300x300,Fisher Farms Inc,Al Mustaqbal Plaza,MP-A18,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Philippines
https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/logo_exhibitor_default.png,Fisheries Development Oman SAOC,Al Mustaqbal Plaza,MP-E18,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Oman
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/9510/thumb_2008_9510_9390_8705.png/fit-in/300x300,FIT,Hall 1,G1-19,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/dairy.png,France
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12352/thumb_2008_12352_12231_8004.png/fit-in/300x300,FITNESS FOOD LLC,Trade Centre Arena,S-D53,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Russia
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/13636/thumb_2008_13636_13480_6375.png/fit-in/300x300,Fitsnack FZE,Al Mustaqbal Plaza,MP2-C9,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,United Arab Emirates
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11691/thumb_2008_11691_11570_4418.png/fit-in/300x300,Five Star Jerky,Shk Saeed Hall 3,S3-D26,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,United States
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10631/thumb_2008_10631_10510_1564.png/fit-in/300x300,Fj Sanchez Sucesores Sau,Za'abeel Hall 1,Z1-E27,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/fatsoils.png,Spain
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8358/thumb_2008_8358_8238_4023.png/fit-in/300x300,FJT Company,Al Mustaqbal Plaza,MP-F30,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Viet Nam
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8483/thumb_2008_8483_8363_2986.png/fit-in/300x300,FLAIR syrups,Za'abeel Hall 2,Z2-F70,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/beverages.png,Greece
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10331/thumb_2008_10331_10211_1533.png/fit-in/300x300,Flanders Food Productions NV,Hall 1,E1-6,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/dairy.png,Belgium
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/9015/thumb_2008_9015_8895_5497.png/fit-in/300x300,Flanders Investment & Trade,Shk Saeed Hall 2,"S2-C44, S2-300",https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Belgium
https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/logo_exhibitor_default.png,Flanders Investment and Trade,Shk Saeed Hall 2,S2-302,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Belgium
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8081/thumb_2008_8081_7961_4793.png/fit-in/300x300,Flava Coffee Co LLC,Concourse 1,CC4-12,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/powerbrands.png,United Arab Emirates
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8700/thumb_2008_8700_8580_3545.png/fit-in/300x300,FLAVOURTECH,Concourse 1,CC3-18,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/powerbrands.png,Türkiye
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/9527/thumb_2008_9527_9407_4269.png/fit-in/300x300,Flechard Sas,Hall 1,E1-20,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/dairy.png,France
