logo_url,name,hall,stand,category_icon_url,country
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10191/thumb_2008_10191_10071_3504.png/fit-in/300x300,Alburj Foods,Shk Rashid Hall,R-A54,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Syrian Arab Republic
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12632/thumb_2008_12632_12511_2753.png/fit-in/300x300,Alca Foods,Trade Centre Arena,S-J27,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Brazil
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11905/thumb_2008_11905_11784_5252.png/fit-in/300x300,"ALCHEMIST CO., LTD.",Shk Rashid Hall,R-L24,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Thailand
https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/logo_exhibitor_default.png,Aldafniya Company for Food Industry & Rice Mills,Al Mustaqbal Plaza,MP2-D18,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Libya
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8699/thumb_2008_8699_8579_2728.png/fit-in/300x300,Aldafniya Company for Food Industry & Rice Mills,Al Mustaqbal Plaza,MP2-D18,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Libya
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11570/thumb_2008_11570_11449_6970.png/fit-in/300x300,ALDOHA FOODS,Shk Maktoum Hall,M-E17,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Egypt
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10216/thumb_2008_10216_10096_1737.png/fit-in/300x300,ALDURRA International Food Products Company Ltd.,Shk Rashid Hall,R-D52,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Jordan
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12908/thumb_2008_12908_12787_7826.png/fit-in/300x300,Alea y Cia SA,Za'abeel Hall 4,Z4-F45,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,Argentina
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12253/thumb_2008_12253_12132_7666.png/fit-in/300x300,Alemar S.A.,Za'abeel Hall 4,Z4-F57,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/pulsesgrainscereals.png,Argentina
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/9188/thumb_2008_9188_9068_8058.png/fit-in/300x300,ALESAYI FOOD AND BEVERAGES,Za'abeel Hall 3,Z3-D29,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/beverages.png,Saudi Arabia
