logo_url,name,hall,stand,category_icon_url,country
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11407/thumb_2008_11407_11286_7770.png/fit-in/300x300,"Qiuhua Food Co., Ltd",Al Mustaqbal Plaza,MP2-G24,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,China
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/13069/thumb_2008_13069_12948_5052.png/fit-in/300x300,Qnuts,Trade Centre Arena,S-F10,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Argentina
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8424/thumb_2008_8424_8304_2544.png/fit-in/300x300,Qualiko,Hall 3,B3-20,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/meatpoultry.png,Ukraine
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8282/thumb_2008_8282_8162_6130.png/fit-in/300x300,Qualitea Ceylon (Pvt) Ltd,Za'abeel Hall 3,Z3-E48,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/beverages.png,Sri Lanka
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/9938/thumb_2008_9938_9818_3857.png/fit-in/300x300,Quality Bites Ltd,Al Mustaqbal Plaza,MP-101,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,United Kingdom
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8283/thumb_2008_8283_8163_7278.png/fit-in/300x300,Quality Meat Packers Ltd.,Hall 4,454,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/meatpoultry.png,Kenya
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12112/thumb_2008_12112_11991_3074.png/fit-in/300x300,Quality Meat Scotland,Shk Saeed Hall 1,S1-B4,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,United Kingdom
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11621/thumb_2008_11621_11500_2037.png/fit-in/300x300,QUALITY STANDARD Co.,Shk Maktoum Hall,M-E7,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Egypt
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12191/thumb_2008_12191_12070_8895.png/fit-in/300x300,Quasar,Trade Centre Arena,S-G19,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Argentina
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11340/thumb_2008_11340_11219_6493.png/fit-in/300x300,QUEIJOS SANTIAGO,Trade Centre Arena,S-M17,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Portugal
