logo_url,name,hall,stand,category_icon_url,country
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11072/thumb_2008_11072_10951_5709.png/fit-in/300x300,Orientco Ve Dis Ticaret Ve Ins. Sanayi ltd. Sti.,Za'abeel Hall 2,Z2-E3,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/beverages.png,Türkiye
https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/logo_exhibitor_default.png,Origami Tea,Al Mustaqbal Plaza,MP-E2,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Russia
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12368/thumb_2008_12368_12247_5084.png/fit-in/300x300,ORIMI Export LLC,Trade Centre Arena,S-G45,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Russia
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10691/thumb_2008_10691_10570_6221.png/fit-in/300x300,Orkla Foods Česko a Slovensko,Shk Saeed Hall 3,S3-B44,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Czech Republic
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10282/thumb_2008_10282_10162_3508.png/fit-in/300x300,Ornua,Hall 2,E2-33,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/dairy.png,Ireland
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8266/thumb_2008_8266_8146_2086.png/fit-in/300x300,Orontes Dairy Manufacturing,Hall 1,B1-8,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/dairy.png,United Arab Emirates
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/10603/thumb_2008_10603_10482_5056.png/fit-in/300x300,Ortiz,Shk Saeed Hall 1,S1-K73,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Spain
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/12591/thumb_2008_12591_12470_3441.png/fit-in/300x300,Orum Spoota,Al Mustaqbal Plaza,MP2-K23,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,"Iran, Islamic Republic of"
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11599/thumb_2008_11599_11478_5096.png/fit-in/300x300,Oryx Land,Za'abeel Hall 2,Z2-E30,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/beverages.png,Egypt
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/8267/thumb_2008_8267_8147_1586.png/fit-in/300x300,OSHEE Polska Sp. z o.o.,Za'abeel Hall 3,Z3-G39,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/beverages.png,Poland
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11970/thumb_2008_11970_11849_4162.png/fit-in/300x300,Oshon- Dolphin Foods India Ltd,Trade Centre Arena,S-A19,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,India
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/9925/thumb_2008_9925_9805_7811.png/fit-in/300x300,"OSKO, LLC",Al Mustaqbal Plaza,MP-A14,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/worldfood.png,Kyrgyzstan
https://d1l8km4g5s76x5.cloudfront.net/Production/exb_doc/2008/11728/thumb_2008_11728_11607_3833.png/fit-in/300x300,OSM Lowicz,Hall 2,A2-8,https://cdn.asp.events/CLIENT_Dubai_Wo_4B15F265_5056_B739_54F3125D47F0BC95/sites/gulfood-2024/media/2021icons/dairy.png,Poland
